Instance,Terminal,Layer,X location,Y location,Voltage
PHY_EDGE_ROW_27_Right_27,VGND,li1,229.3100,97.9200,0.000011
PHY_EDGE_ROW_26_Right_26,VGND,li1,229.3100,92.4800,0.000018
PHY_EDGE_ROW_25_Right_25,VGND,li1,229.3100,92.4800,0.000018
PHY_EDGE_ROW_24_Right_24,VGND,li1,229.3100,87.0400,0.000022
PHY_EDGE_ROW_23_Right_23,VGND,li1,229.3100,87.0400,0.000022
PHY_EDGE_ROW_22_Right_22,VGND,li1,229.3100,81.6000,0.000015
PHY_EDGE_ROW_21_Right_21,VGND,li1,229.3100,81.6000,0.000015
PHY_EDGE_ROW_20_Right_20,VGND,li1,229.3100,76.1600,0.000011
PHY_EDGE_ROW_19_Right_19,VGND,li1,229.3100,76.1600,0.000011
PHY_EDGE_ROW_18_Right_18,VGND,li1,229.3100,70.7200,0.000020
PHY_EDGE_ROW_17_Right_17,VGND,li1,229.3100,70.7200,0.000020
PHY_EDGE_ROW_16_Right_16,VGND,li1,229.3100,65.2800,0.000023
PHY_EDGE_ROW_15_Right_15,VGND,li1,229.3100,65.2800,0.000023
PHY_EDGE_ROW_14_Right_14,VGND,li1,229.3100,59.8400,0.000015
PHY_EDGE_ROW_13_Right_13,VGND,li1,229.3100,59.8400,0.000015
PHY_EDGE_ROW_12_Right_12,VGND,li1,229.3100,54.4000,0.000005
PHY_EDGE_ROW_11_Right_11,VGND,li1,229.3100,54.4000,0.000005
PHY_EDGE_ROW_10_Right_10,VGND,li1,229.3100,48.9600,0.000004
PHY_EDGE_ROW_9_Right_9,VGND,li1,229.3100,48.9600,0.000004
PHY_EDGE_ROW_8_Right_8,VGND,li1,229.3100,43.5200,0.000000
PHY_EDGE_ROW_7_Right_7,VGND,li1,229.3100,43.5200,0.000000
PHY_EDGE_ROW_6_Right_6,VGND,li1,229.3100,38.0800,0.000000
PHY_EDGE_ROW_5_Right_5,VGND,li1,229.3100,38.0800,0.000000
PHY_EDGE_ROW_4_Right_4,VGND,li1,229.3100,32.6400,0.000000
PHY_EDGE_ROW_3_Right_3,VGND,li1,229.3100,32.6400,0.000000
PHY_EDGE_ROW_2_Right_2,VGND,li1,229.3100,27.2000,0.000000
PHY_EDGE_ROW_1_Right_1,VGND,li1,229.3100,27.2000,0.000000
PHY_EDGE_ROW_0_Right_0,VGND,li1,229.3100,21.7600,0.000001
_1924_,VGND,li1,106.2600,81.6000,0.000056
_1923_,VGND,li1,114.5400,108.8000,0.000056
_1922_,VGND,li1,121.9000,81.6000,0.000052
_1921_,VGND,li1,143.5200,92.4800,0.000052
_1920_,VGND,li1,194.1200,108.8000,0.000016
_1919_,VGND,li1,191.8200,70.7200,0.000019
_1918_,VGND,li1,178.9400,70.7200,0.000034
_1917_,VGND,li1,151.3400,81.6000,0.000040
_1916_,VGND,li1,191.8200,130.5600,0.000018
_1915_,VGND,li1,157.3200,125.1200,0.000036
_1914_,VGND,li1,200.1000,163.2000,0.000018
_1913_,VGND,li1,196.8800,184.9600,0.000005
_1912_,VGND,li1,185.3800,184.9600,0.000007
_1911_,VGND,li1,196.8800,119.6800,0.000011
_1910_,VGND,li1,154.1000,184.9600,0.000014
_1909_,VGND,li1,140.3000,136.0000,0.000036
_1908_,VGND,li1,129.2600,114.2400,0.000064
_1907_,VGND,li1,90.1600,184.9600,0.000014
_1906_,VGND,li1,114.5400,130.5600,0.000067
_1905_,VGND,li1,127.4200,179.5200,0.000017
_1904_,VGND,li1,142.6000,184.9600,0.000015
_1903_,VGND,li1,86.4800,152.3200,0.000069
_1902_,VGND,li1,109.4800,179.5200,0.000017
_1901_,VGND,li1,79.1200,184.9600,0.000013
_1900_,VGND,li1,37.2600,179.5200,0.000005
_1899_,VGND,li1,42.3200,146.8800,0.000023
_1898_,VGND,li1,38.1800,168.6400,0.000007
_1897_,VGND,li1,65.3200,130.5600,0.000035
_1896_,VGND,li1,79.1200,108.8000,0.000039
_1895_,VGND,li1,50.1400,97.9200,0.000033
_1894_,VGND,li1,50.1400,76.1600,0.000009
_1893_,VGND,li1,83.2600,81.6000,0.000045
_1892_,VGND,li1,117.3000,87.0400,0.000022
_1891_,VGND,li1,110.8600,103.3600,0.000039
_1890_,VGND,li1,140.3000,81.6000,0.000045
_1889_,VGND,li1,156.4000,103.3600,0.000041
_1888_,VGND,li1,186.7600,108.8000,0.000026
_1887_,VGND,li1,187.2200,87.0400,0.000014
_1886_,VGND,li1,177.5600,81.6000,0.000024
_1885_,VGND,li1,168.3600,81.6000,0.000030
_1884_,VGND,li1,184.0000,141.4400,0.000016
_1883_,VGND,li1,171.1200,119.6800,0.000022
_1882_,VGND,li1,195.9600,152.3200,0.000021
_1881_,VGND,li1,195.0400,168.6400,0.000016
_1880_,VGND,li1,191.8200,190.4000,0.000011
_1879_,VGND,li1,186.7600,119.6800,0.000014
_1878_,VGND,li1,169.7400,190.4000,0.000027
_1877_,VGND,li1,144.9000,130.5600,0.000060
_1876_,VGND,li1,144.9000,114.2400,0.000056
_1875_,VGND,li1,93.8400,195.8400,0.000028
_1874_,VGND,li1,119.6000,119.6800,0.000037
_1873_,VGND,li1,129.7200,190.4000,0.000039
_1872_,VGND,li1,153.1800,195.8400,0.000024
_1871_,VGND,li1,101.6600,152.3200,0.000069
_1870_,VGND,li1,118.2200,190.4000,0.000040
_1869_,VGND,li1,79.5800,163.2000,0.000055
_1868_,VGND,li1,43.2400,190.4000,0.000015
_1867_,VGND,li1,45.5400,125.1200,0.000009
_1866_,VGND,li1,50.1400,168.6400,0.000013
_1865_,VGND,li1,79.5800,130.5600,0.000046
_1864_,VGND,li1,92.9200,103.3600,0.000034
_1863_,VGND,li1,42.3200,81.6000,0.000013
_1862_,VGND,li1,63.9400,81.6000,0.000032
_1861_,VGND,li1,97.0600,81.6000,0.000051
_1860_,VGND,li1,101.6600,97.9200,0.000051
_1859_,VGND,li1,122.8200,92.4800,0.000050
_1858_,VGND,li1,135.7000,92.4800,0.000052
_1857_,VGND,li1,142.1400,103.3600,0.000042
_1856_,VGND,li1,179.4000,108.8000,0.000033
_1855_,VGND,li1,186.7600,97.9200,0.000014
_1854_,VGND,li1,179.4000,97.9200,0.000018
_1853_,VGND,li1,166.9800,92.4800,0.000038
_1852_,VGND,li1,178.9400,136.0000,0.000016
_1851_,VGND,li1,167.4400,130.5600,0.000042
_1850_,VGND,li1,184.4600,152.3200,0.000033
_1849_,VGND,li1,183.5400,163.2000,0.000027
_1848_,VGND,li1,172.5000,163.2000,0.000038
_1847_,VGND,li1,179.8600,130.5600,0.000030
_1846_,VGND,li1,166.0600,157.7600,0.000017
_1845_,VGND,li1,157.7800,146.8800,0.000040
_1844_,VGND,li1,132.4800,130.5600,0.000068
_1843_,VGND,li1,110.8600,146.8800,0.000049
_1842_,VGND,li1,127.4200,141.4400,0.000029
_1841_,VGND,li1,127.8800,163.2000,0.000073
_1840_,VGND,li1,135.7000,157.7600,0.000022
_1839_,VGND,li1,106.2600,152.3200,0.000068
_1838_,VGND,li1,113.1600,163.2000,0.000076
_1837_,VGND,li1,80.5000,157.7600,0.000015
_1836_,VGND,li1,65.7800,163.2000,0.000041
_1835_,VGND,li1,65.7800,141.4400,0.000020
_1834_,VGND,li1,67.6200,152.3200,0.000056
_1833_,VGND,li1,80.5000,141.4400,0.000026
_1832_,VGND,li1,76.3600,103.3600,0.000027
_1831_,VGND,li1,63.0200,97.9200,0.000045
_1830_,VGND,li1,75.9000,87.0400,0.000013
_1829_,VGND,li1,82.8000,92.4800,0.000035
_1828_,VGND,li1,27.1400,103.3600,0.000009
_1827_,VGND,li1,39.5600,108.8000,0.000009
_1826_,VGND,li1,43.2400,119.6800,0.000014
_1825_,VGND,li1,26.6800,114.2400,0.000016
_1824_,VGND,li1,26.6800,125.1200,0.000008
_1823_,VGND,li1,28.0600,97.9200,0.000020
_1822_,VGND,li1,31.2800,92.4800,0.000009
_1821_,VGND,li1,28.9800,81.6000,0.000013
_1820_,VGND,li1,30.8200,76.1600,0.000007
_1819_,VGND,li1,26.6800,65.2800,0.000013
_1818_,VGND,li1,37.7200,76.1600,0.000006
_1817_,VGND,li1,102.1200,54.4000,0.000022
_1816_,VGND,li1,115.4600,54.4000,0.000023
_1815_,VGND,li1,129.2600,54.4000,0.000022
_1814_,VGND,li1,155.9400,59.8400,0.000046
_1813_,VGND,li1,224.4800,97.9200,0.000011
_1812_,VGND,li1,222.6400,87.0400,0.000022
_1811_,VGND,li1,217.5800,65.2800,0.000022
_1810_,VGND,li1,167.4400,59.8400,0.000037
_1809_,VGND,li1,217.1200,146.8800,0.000019
_1808_,VGND,li1,216.6600,130.5600,0.000018
_1807_,VGND,li1,222.1800,163.2000,0.000022
_1806_,VGND,li1,222.1800,179.5200,0.000008
_1805_,VGND,li1,179.8600,206.7200,0.000021
_1804_,VGND,li1,223.1000,114.2400,0.000033
_1803_,VGND,li1,158.2400,206.7200,0.000037
_1802_,VGND,li1,153.1800,157.7600,0.000020
_1801_,VGND,li1,143.5200,54.4000,0.000019
_1800_,VGND,li1,102.1200,212.1600,0.000015
_1799_,VGND,li1,102.1200,130.5600,0.000060
_1798_,VGND,li1,132.4800,212.1600,0.000016
_1797_,VGND,li1,144.9000,212.1600,0.000014
_1796_,VGND,li1,88.7800,201.2800,0.000030
_1795_,VGND,li1,113.1600,212.1600,0.000016
_1794_,VGND,li1,75.9000,201.2800,0.000025
_1793_,VGND,li1,51.5200,190.4000,0.000022
_1792_,VGND,li1,25.3000,136.0000,0.000008
_1791_,VGND,li1,25.3000,146.8800,0.000025
_1790_,VGND,li1,88.7800,136.0000,0.000043
_1789_,VGND,li1,75.9000,59.8400,0.000039
_1788_,VGND,li1,50.1400,54.4000,0.000009
_1787_,VGND,li1,60.7200,54.4000,0.000012
_1786_,VGND,li1,80.9600,54.4000,0.000018
_1785_,VGND,li1,104.4200,48.9600,0.000022
_1784_,VGND,li1,117.3000,48.9600,0.000022
_1783_,VGND,li1,131.5600,48.9600,0.000021
_1782_,VGND,li1,155.4800,48.9600,0.000018
_1781_,VGND,li1,218.0400,92.4800,0.000018
_1780_,VGND,li1,217.5800,76.1600,0.000011
_1779_,VGND,li1,213.4400,59.8400,0.000015
_1778_,VGND,li1,168.3600,48.9600,0.000014
_1777_,VGND,li1,222.6400,141.4400,0.000028
_1776_,VGND,li1,224.0200,125.1200,0.000017
_1775_,VGND,li1,222.6400,152.3200,0.000026
_1774_,VGND,li1,220.3400,168.6400,0.000028
_1773_,VGND,li1,184.0000,201.2800,0.000010
_1772_,VGND,li1,218.9600,108.8000,0.000021
_1771_,VGND,li1,168.3600,206.7200,0.000030
_1770_,VGND,li1,143.0600,157.7600,0.000022
_1769_,VGND,li1,143.5200,48.9600,0.000021
_1768_,VGND,li1,95.6800,206.7200,0.000027
_1767_,VGND,li1,104.8800,119.6800,0.000037
_1766_,VGND,li1,130.6400,206.7200,0.000040
_1765_,VGND,li1,153.1800,206.7200,0.000039
_1764_,VGND,li1,83.2600,195.8400,0.000025
_1763_,VGND,li1,117.7600,206.7200,0.000036
_1762_,VGND,li1,69.4600,190.4000,0.000037
_1761_,VGND,li1,59.3400,190.4000,0.000029
_1760_,VGND,li1,31.7400,141.4400,0.000009
_1759_,VGND,li1,32.2000,152.3200,0.000017
_1758_,VGND,li1,89.7000,130.5600,0.000053
_1757_,VGND,li1,75.9000,48.9600,0.000017
_1756_,VGND,li1,40.4800,54.4000,0.000005
_1755_,VGND,li1,63.4800,48.9600,0.000013
_1754_,VGND,li1,91.0800,54.4000,0.000020
_1753_,VGND,li1,184.4600,174.0800,0.000016
_1752_,VGND,li1,178.9400,195.8400,0.000013
_1751_,VGND,li1,179.4000,119.6800,0.000019
_1750_,VGND,li1,158.2400,195.8400,0.000022
_1749_,VGND,li1,155.4800,136.0000,0.000030
_1748_,VGND,li1,147.2000,119.6800,0.000031
_1747_,VGND,li1,101.2000,195.8400,0.000029
_1746_,VGND,li1,127.8800,125.1200,0.000037
_1745_,VGND,li1,126.9600,195.8400,0.000030
_1744_,VGND,li1,140.3000,195.8400,0.000028
_1743_,VGND,li1,91.5400,163.2000,0.000065
_1742_,VGND,li1,114.5400,195.8400,0.000030
_1741_,VGND,li1,68.0800,168.6400,0.000021
_1740_,VGND,li1,29.4400,174.0800,0.000014
_1739_,VGND,li1,34.9600,130.5600,0.000012
_1738_,VGND,li1,31.7400,163.2000,0.000014
_1737_,VGND,li1,72.2200,119.6800,0.000029
_1736_,VGND,li1,81.4200,119.6800,0.000033
_1735_,VGND,li1,39.5600,97.9200,0.000019
_1734_,VGND,li1,56.5800,92.4800,0.000020
_1733_,VGND,li1,92.0000,92.4800,0.000039
_1732_,VGND,li1,109.9400,92.4800,0.000046
_1731_,VGND,li1,127.4200,108.8000,0.000055
_1730_,VGND,li1,128.3400,92.4800,0.000051
_1729_,VGND,li1,145.3600,108.8000,0.000049
_1728_,VGND,li1,194.1200,97.9200,0.000009
_1727_,VGND,li1,192.7400,92.4800,0.000013
_1726_,VGND,li1,179.4000,87.0400,0.000017
_1725_,VGND,li1,156.8600,92.4800,0.000047
_1724_,VGND,li1,193.2000,146.8800,0.000015
_1723_,VGND,li1,157.3200,114.2400,0.000048
_1722_,VGND,li1,186.7600,157.7600,0.000009
_1721_,VGND,li1,103.5000,70.7200,0.000046
_1720_,VGND,li1,115.9200,76.1600,0.000021
_1719_,VGND,li1,123.7400,65.2800,0.000045
_1718_,VGND,li1,146.7400,76.1600,0.000023
_1717_,VGND,li1,205.1600,97.9200,0.000011
_1716_,VGND,li1,205.1600,81.6000,0.000015
_1715_,VGND,li1,203.3200,70.7200,0.000019
_1714_,VGND,li1,166.0600,70.7200,0.000042
_1713_,VGND,li1,205.1600,146.8800,0.000018
_1712_,VGND,li1,204.7000,130.5600,0.000017
_1711_,VGND,li1,210.6800,163.2000,0.000020
_1710_,VGND,li1,208.3800,174.0800,0.000014
_1709_,VGND,li1,171.1200,179.5200,0.000011
_1708_,VGND,li1,207.9200,119.6800,0.000012
_1707_,VGND,li1,159.1600,174.0800,0.000034
_1706_,VGND,li1,138.4600,146.8800,0.000046
_1705_,VGND,li1,140.3000,70.7200,0.000049
_1704_,VGND,li1,101.6600,163.2000,0.000073
_1703_,VGND,li1,95.2200,141.4400,0.000028
_1702_,VGND,li1,132.0200,168.6400,0.000035
_1701_,VGND,li1,142.6000,168.6400,0.000033
_1700_,VGND,li1,89.2400,174.0800,0.000037
_1699_,VGND,li1,110.8600,168.6400,0.000033
_1698_,VGND,li1,65.3200,179.5200,0.000012
_1697_,VGND,li1,53.3600,174.0800,0.000028
_1696_,VGND,li1,55.2000,141.4400,0.000016
_1695_,VGND,li1,53.3600,152.3200,0.000036
_1694_,VGND,li1,93.8400,119.6800,0.000036
_1693_,VGND,li1,75.9000,81.6000,0.000040
_1692_,VGND,li1,50.6000,70.7200,0.000021
_1691_,VGND,li1,65.7800,70.7200,0.000032
_1690_,VGND,li1,88.7800,70.7200,0.000042
_1689_,VGND,li1,103.0400,65.2800,0.000046
_1688_,VGND,li1,115.0000,65.2800,0.000046
_1687_,VGND,li1,129.7200,70.7200,0.000049
_1686_,VGND,li1,152.2600,70.7200,0.000046
_1685_,VGND,li1,206.5400,92.4800,0.000016
_1684_,VGND,li1,206.5400,81.6000,0.000015
_1683_,VGND,li1,204.7000,70.7200,0.000019
_1682_,VGND,li1,166.5200,65.2800,0.000029
_1681_,VGND,li1,205.1600,141.4400,0.000022
_1680_,VGND,li1,204.2400,125.1200,0.000014
_1679_,VGND,li1,209.7600,152.3200,0.000024
_1678_,VGND,li1,209.3000,174.0800,0.000014
_1677_,VGND,li1,172.5000,168.6400,0.000024
_1676_,VGND,li1,207.4600,108.8000,0.000020
_1675_,VGND,li1,161.4600,168.6400,0.000027
_1674_,VGND,li1,144.4400,146.8800,0.000046
_1673_,VGND,li1,144.4400,65.2800,0.000039
_1672_,VGND,li1,101.6600,174.0800,0.000038
_1671_,VGND,li1,104.8800,141.4400,0.000029
_1670_,VGND,li1,137.5400,168.6400,0.000034
_1669_,VGND,li1,149.9600,168.6400,0.000031
_1668_,VGND,li1,92.9200,168.6400,0.000030
_1667_,VGND,li1,119.6000,168.6400,0.000035
_1666_,VGND,li1,66.2400,174.0800,0.000032
_1665_,VGND,li1,57.5000,168.6400,0.000017
_1664_,VGND,li1,55.2000,130.5600,0.000025
_1663_,VGND,li1,55.2000,157.7600,0.000009
_1662_,VGND,li1,92.9200,114.2400,0.000075
_1661_,VGND,li1,76.8200,70.7200,0.000038
_1660_,VGND,li1,53.3600,59.8400,0.000021
_1659_,VGND,li1,66.7000,65.2800,0.000036
_1658_,VGND,li1,93.3800,65.2800,0.000045
_1657_,VGND,li1,111.3200,81.6000,0.000054
_1656_,VGND,li1,112.9300,81.6000,0.000054
_1655_,VGND,li1,116.1500,81.6000,0.000053
_1654_,VGND,li1,112.0100,87.0400,0.000021
_1653_,VGND,li1,114.3100,92.4800,0.000047
_1652_,VGND,li1,109.0200,108.8000,0.000054
_1651_,VGND,li1,109.2500,108.8000,0.000054
_1650_,VGND,li1,112.0100,114.2400,0.000071
_1649_,VGND,li1,121.6700,97.9200,0.000042
_1648_,VGND,li1,121.6700,108.8000,0.000057
_1647_,VGND,li1,126.9600,87.0400,0.000022
_1646_,VGND,li1,128.5700,81.6000,0.000050
_1645_,VGND,li1,130.4100,87.0400,0.000022
_1644_,VGND,li1,134.5500,81.6000,0.000047
_1643_,VGND,li1,132.2500,87.0400,0.000022
_1642_,VGND,li1,143.9800,97.9200,0.000033
_1641_,VGND,li1,146.9700,92.4800,0.000051
_1640_,VGND,li1,147.8900,97.9200,0.000032
_1639_,VGND,li1,147.8900,103.3600,0.000042
_1638_,VGND,li1,146.0500,103.3600,0.000042
_1637_,VGND,li1,193.2000,103.3600,0.000015
_1636_,VGND,li1,196.1900,108.8000,0.000017
_1635_,VGND,li1,193.4300,103.3600,0.000015
_1634_,VGND,li1,195.7300,103.3600,0.000015
_1633_,VGND,li1,197.5700,103.3600,0.000015
_1632_,VGND,li1,190.9000,76.1600,0.000009
_1631_,VGND,li1,192.9700,76.1600,0.000007
_1630_,VGND,li1,194.3500,81.6000,0.000012
_1629_,VGND,li1,192.0500,81.6000,0.000011
_1628_,VGND,li1,195.7300,81.6000,0.000012
_1627_,VGND,li1,184.4600,70.7200,0.000029
_1626_,VGND,li1,179.1700,76.1600,0.000016
_1625_,VGND,li1,179.6300,81.6000,0.000021
_1624_,VGND,li1,177.3300,76.1600,0.000018
_1623_,VGND,li1,181.4700,81.6000,0.000020
_1622_,VGND,li1,153.1800,81.6000,0.000039
_1621_,VGND,li1,157.5500,81.6000,0.000036
_1620_,VGND,li1,160.7700,81.6000,0.000034
_1619_,VGND,li1,158.9300,87.0400,0.000021
_1618_,VGND,li1,163.0700,81.6000,0.000033
_1617_,VGND,li1,193.6600,130.5600,0.000014
_1616_,VGND,li1,192.0500,136.0000,0.000007
_1615_,VGND,li1,195.2700,136.0000,0.000007
_1614_,VGND,li1,190.6700,141.4400,0.000014
_1613_,VGND,li1,189.2900,136.0000,0.000010
_1612_,VGND,li1,158.2400,119.6800,0.000027
_1611_,VGND,li1,161.2300,119.6800,0.000026
_1610_,VGND,li1,167.2100,114.2400,0.000039
_1609_,VGND,li1,165.8300,114.2400,0.000041
_1608_,VGND,li1,158.4700,119.6800,0.000027
_1607_,VGND,li1,202.4000,163.2000,0.000018
_1606_,VGND,li1,198.0300,163.2000,0.000017
_1605_,VGND,li1,195.2700,157.7600,0.000005
_1604_,VGND,li1,193.4300,157.7600,0.000005
_1603_,VGND,li1,193.8900,152.3200,0.000020
_1602_,VGND,li1,196.4200,179.5200,0.000005
_1601_,VGND,li1,197.5700,179.5200,0.000005
_1600_,VGND,li1,198.4900,174.0800,0.000011
_1599_,VGND,li1,198.9500,174.0800,0.000011
_1598_,VGND,li1,192.9700,174.0800,0.000010
_1597_,VGND,li1,184.4600,184.9600,0.000007
_1596_,VGND,li1,190.2100,184.9600,0.000005
_1595_,VGND,li1,184.2300,195.8400,0.000010
_1594_,VGND,li1,182.3900,190.4000,0.000021
_1593_,VGND,li1,186.0700,195.8400,0.000009
_1592_,VGND,li1,200.5600,114.2400,0.000021
_1591_,VGND,li1,197.1100,119.6800,0.000011
_1590_,VGND,li1,195.2700,125.1200,0.000011
_1589_,VGND,li1,193.4300,119.6800,0.000010
_1588_,VGND,li1,191.1300,119.6800,0.000011
_1587_,VGND,li1,155.0200,179.5200,0.000014
_1586_,VGND,li1,158.9300,179.5200,0.000013
_1585_,VGND,li1,163.5300,184.9600,0.000012
_1584_,VGND,li1,163.5300,190.4000,0.000029
_1583_,VGND,li1,161.2300,190.4000,0.000030
_1582_,VGND,li1,139.8400,136.0000,0.000036
_1581_,VGND,li1,143.2900,136.0000,0.000035
_1580_,VGND,li1,148.8100,136.0000,0.000033
_1579_,VGND,li1,146.5100,136.0000,0.000034
_1578_,VGND,li1,148.3500,136.0000,0.000033
_1577_,VGND,li1,129.7200,114.2400,0.000064
_1576_,VGND,li1,133.6300,119.6800,0.000034
_1575_,VGND,li1,143.2900,119.6800,0.000032
_1574_,VGND,li1,140.9900,119.6800,0.000032
_1573_,VGND,li1,140.0700,114.2400,0.000058
_1572_,VGND,li1,95.2200,184.9600,0.000014
_1571_,VGND,li1,100.0500,184.9600,0.000014
_1570_,VGND,li1,102.8100,190.4000,0.000041
_1569_,VGND,li1,96.3700,190.4000,0.000041
_1568_,VGND,li1,94.5300,190.4000,0.000041
_1567_,VGND,li1,114.5400,130.5600,0.000067
_1566_,VGND,li1,118.9100,130.5600,0.000069
_1565_,VGND,li1,122.1300,130.5600,0.000071
_1564_,VGND,li1,122.1300,125.1200,0.000036
_1563_,VGND,li1,124.4300,130.5600,0.000073
_1562_,VGND,li1,124.6600,174.0800,0.000037
_1561_,VGND,li1,128.1100,184.9600,0.000015
_1560_,VGND,li1,131.3300,184.9600,0.000015
_1559_,VGND,li1,129.0300,184.9600,0.000015
_1558_,VGND,li1,125.3500,184.9600,0.000015
_1557_,VGND,li1,143.5200,190.4000,0.000035
_1556_,VGND,li1,146.9700,184.9600,0.000015
_1555_,VGND,li1,146.5100,195.8400,0.000026
_1554_,VGND,li1,145.1300,190.4000,0.000034
_1553_,VGND,li1,148.3500,195.8400,0.000025
_1552_,VGND,li1,86.9400,146.8800,0.000048
_1551_,VGND,li1,92.2300,152.3200,0.000069
_1550_,VGND,li1,88.0900,152.3200,0.000069
_1549_,VGND,li1,92.6900,157.7600,0.000017
_1548_,VGND,li1,94.5300,157.7600,0.000017
_1547_,VGND,li1,109.0200,179.5200,0.000017
_1546_,VGND,li1,114.7700,184.9600,0.000015
_1545_,VGND,li1,118.4500,190.4000,0.000040
_1544_,VGND,li1,115.6900,184.9600,0.000015
_1543_,VGND,li1,110.6300,190.4000,0.000041
_1542_,VGND,li1,78.6600,179.5200,0.000013
_1541_,VGND,li1,80.7300,179.5200,0.000014
_1540_,VGND,li1,80.7300,174.0800,0.000035
_1539_,VGND,li1,82.1100,168.6400,0.000026
_1538_,VGND,li1,76.1300,168.6400,0.000024
_1537_,VGND,li1,40.0200,179.5200,0.000004
_1536_,VGND,li1,43.9300,179.5200,0.000006
_1535_,VGND,li1,47.6100,179.5200,0.000006
_1534_,VGND,li1,46.2300,174.0800,0.000020
_1533_,VGND,li1,37.9500,179.5200,0.000005
_1532_,VGND,li1,41.8600,141.4400,0.000009
_1531_,VGND,li1,45.3100,136.0000,0.000012
_1530_,VGND,li1,48.0700,130.5600,0.000020
_1529_,VGND,li1,41.6300,130.5600,0.000013
_1528_,VGND,li1,43.4700,136.0000,0.000010
_1527_,VGND,li1,41.4000,163.2000,0.000012
_1526_,VGND,li1,45.3100,163.2000,0.000018
_1525_,VGND,li1,44.8500,168.6400,0.000010
_1524_,VGND,li1,44.8500,163.2000,0.000018
_1523_,VGND,li1,47.1500,163.2000,0.000020
_1522_,VGND,li1,66.7000,136.0000,0.000027
_1521_,VGND,li1,76.1300,130.5600,0.000042
_1520_,VGND,li1,74.7500,130.5600,0.000042
_1519_,VGND,li1,80.7300,125.1200,0.000024
_1518_,VGND,li1,72.9100,130.5600,0.000041
_1517_,VGND,li1,80.5000,108.8000,0.000039
_1516_,VGND,li1,87.1700,108.8000,0.000043
_1515_,VGND,li1,90.3900,108.8000,0.000045
_1514_,VGND,li1,83.4900,103.3600,0.000030
_1513_,VGND,li1,84.4100,108.8000,0.000041
_1512_,VGND,li1,46.4600,92.4800,0.000013
_1511_,VGND,li1,48.5300,92.4800,0.000015
_1510_,VGND,li1,46.2300,87.0400,0.000004
_1509_,VGND,li1,43.4700,87.0400,0.000004
_1508_,VGND,li1,43.0100,92.4800,0.000010
_1507_,VGND,li1,55.2000,76.1600,0.000010
_1506_,VGND,li1,55.4300,81.6000,0.000025
_1505_,VGND,li1,53.5900,81.6000,0.000023
_1504_,VGND,li1,60.4900,76.1600,0.000011
_1503_,VGND,li1,58.1900,81.6000,0.000027
_1502_,VGND,li1,83.2600,76.1600,0.000015
_1501_,VGND,li1,89.4700,76.1600,0.000016
_1500_,VGND,li1,95.4500,81.6000,0.000051
_1499_,VGND,li1,94.5300,87.0400,0.000018
_1498_,VGND,li1,89.4700,87.0400,0.000016
_1497_,VGND,li1,69.0000,108.8000,0.000032
_1496_,VGND,li1,61.8700,119.6800,0.000023
_1495_,VGND,li1,113.3900,87.0400,0.000022
_1494_,VGND,li1,121.2100,103.3600,0.000040
_1493_,VGND,li1,138.2300,76.1600,0.000022
_1492_,VGND,li1,158.4700,108.8000,0.000043
_1491_,VGND,li1,185.6100,103.3600,0.000027
_1490_,VGND,li1,193.4300,81.6000,0.000011
_1489_,VGND,li1,176.8700,81.6000,0.000024
_1488_,VGND,li1,169.9700,87.0400,0.000019
_1487_,VGND,li1,183.3100,141.4400,0.000016
_1486_,VGND,li1,173.6500,114.2400,0.000033
_1485_,VGND,li1,190.6700,152.3200,0.000024
_1484_,VGND,li1,189.7500,168.6400,0.000016
_1483_,VGND,li1,185.1500,190.4000,0.000018
_1482_,VGND,li1,185.6100,114.2400,0.000024
_1481_,VGND,li1,171.3500,184.9600,0.000010
_1480_,VGND,li1,143.7500,130.5600,0.000060
_1479_,VGND,li1,146.5100,114.2400,0.000056
_1478_,VGND,li1,99.5900,190.4000,0.000041
_1477_,VGND,li1,118.4500,119.6800,0.000037
_1476_,VGND,li1,131.7900,190.4000,0.000038
_1475_,VGND,li1,147.8900,190.4000,0.000033
_1474_,VGND,li1,103.7300,157.7600,0.000018
_1473_,VGND,li1,120.2900,195.8400,0.000030
_1472_,VGND,li1,81.6500,168.6400,0.000026
_1471_,VGND,li1,43.4700,190.4000,0.000015
_1470_,VGND,li1,44.3900,130.5600,0.000016
_1469_,VGND,li1,48.9900,163.2000,0.000022
_1468_,VGND,li1,81.6500,125.1200,0.000024
_1467_,VGND,li1,87.1700,103.3600,0.000032
_1466_,VGND,li1,43.4700,76.1600,0.000007
_1465_,VGND,li1,58.1900,87.0400,0.000008
_1464_,VGND,li1,91.7700,87.0400,0.000017
_1463_,VGND,li1,116.6100,114.2400,0.000070
_1462_,VGND,li1,49.6800,103.3600,0.000013
_1461_,VGND,li1,100.9700,92.4800,0.000042
_1460_,VGND,li1,102.8100,97.9200,0.000051
_1459_,VGND,li1,118.9100,97.9200,0.000043
_1458_,VGND,li1,100.7400,103.3600,0.000036
_1457_,VGND,li1,129.9500,103.3600,0.000041
_1456_,VGND,li1,126.9600,97.9200,0.000040
_1455_,VGND,li1,133.1700,92.4800,0.000051
_1454_,VGND,li1,133.1700,103.3600,0.000041
_1453_,VGND,li1,135.7000,103.3600,0.000041
_1452_,VGND,li1,139.6100,103.3600,0.000042
_1451_,VGND,li1,132.7100,103.3600,0.000041
