Instance,Terminal,Layer,X location,Y location,Voltage
TAP_TAPCELL_ROW_5_200,VPWR,li1,46.2300,35.6660,1.800000
TAP_TAPCELL_ROW_4_199,VPWR,li1,213.6700,35.0530,1.800000
TAP_TAPCELL_ROW_4_198,VPWR,li1,187.9100,35.0530,1.800000
TAP_TAPCELL_ROW_4_197,VPWR,li1,162.1500,35.0530,1.800000
TAP_TAPCELL_ROW_4_196,VPWR,li1,136.3900,35.0530,1.800000
TAP_TAPCELL_ROW_4_195,VPWR,li1,110.6300,35.0530,1.800000
TAP_TAPCELL_ROW_4_194,VPWR,li1,84.8700,35.0530,1.800000
TAP_TAPCELL_ROW_4_193,VPWR,li1,59.1100,35.0530,1.800000
TAP_TAPCELL_ROW_4_192,VPWR,li1,33.3500,35.0530,1.800000
TAP_TAPCELL_ROW_3_191,VPWR,li1,226.5500,30.2260,1.800000
TAP_TAPCELL_ROW_3_190,VPWR,li1,200.7900,30.2260,1.800000
TAP_TAPCELL_ROW_3_189,VPWR,li1,175.0300,30.2260,1.800000
TAP_TAPCELL_ROW_3_188,VPWR,li1,149.2700,30.2260,1.800000
TAP_TAPCELL_ROW_3_187,VPWR,li1,123.5100,30.2260,1.800000
TAP_TAPCELL_ROW_3_186,VPWR,li1,97.7500,30.2260,1.800000
TAP_TAPCELL_ROW_3_185,VPWR,li1,71.9900,30.2260,1.800000
TAP_TAPCELL_ROW_3_184,VPWR,li1,46.2300,30.2260,1.800000
TAP_TAPCELL_ROW_2_183,VPWR,li1,213.6700,29.6130,1.800000
TAP_TAPCELL_ROW_2_182,VPWR,li1,187.9100,29.6130,1.800000
TAP_TAPCELL_ROW_2_181,VPWR,li1,162.1500,29.6130,1.800000
TAP_TAPCELL_ROW_2_180,VPWR,li1,136.3900,29.6130,1.800000
TAP_TAPCELL_ROW_2_179,VPWR,li1,110.6300,29.6130,1.800000
TAP_TAPCELL_ROW_2_178,VPWR,li1,84.8700,29.6130,1.800000
TAP_TAPCELL_ROW_2_177,VPWR,li1,59.1100,29.6130,1.800000
TAP_TAPCELL_ROW_2_176,VPWR,li1,33.3500,29.6130,1.800000
TAP_TAPCELL_ROW_1_175,VPWR,li1,226.5500,24.7860,1.799999
TAP_TAPCELL_ROW_1_174,VPWR,li1,200.7900,24.7860,1.799999
TAP_TAPCELL_ROW_1_173,VPWR,li1,175.0300,24.7860,1.799999
TAP_TAPCELL_ROW_1_172,VPWR,li1,149.2700,24.7860,1.799997
TAP_TAPCELL_ROW_1_171,VPWR,li1,123.5100,24.7860,1.799996
TAP_TAPCELL_ROW_1_170,VPWR,li1,97.7500,24.7860,1.799996
TAP_TAPCELL_ROW_1_169,VPWR,li1,71.9900,24.7860,1.799997
TAP_TAPCELL_ROW_1_168,VPWR,li1,46.2300,24.7860,1.799999
TAP_TAPCELL_ROW_0_167,VPWR,li1,226.5500,24.1730,1.799999
TAP_TAPCELL_ROW_0_166,VPWR,li1,213.6700,24.1730,1.799999
TAP_TAPCELL_ROW_0_165,VPWR,li1,200.7900,24.1730,1.799999
TAP_TAPCELL_ROW_0_164,VPWR,li1,187.9100,24.1730,1.799999
TAP_TAPCELL_ROW_0_163,VPWR,li1,175.0300,24.1730,1.799999
TAP_TAPCELL_ROW_0_162,VPWR,li1,162.1500,24.1730,1.799998
TAP_TAPCELL_ROW_0_161,VPWR,li1,149.2700,24.1730,1.799997
TAP_TAPCELL_ROW_0_160,VPWR,li1,136.3900,24.1730,1.799996
TAP_TAPCELL_ROW_0_159,VPWR,li1,123.5100,24.1730,1.799996
TAP_TAPCELL_ROW_0_158,VPWR,li1,110.6300,24.1730,1.799996
TAP_TAPCELL_ROW_0_157,VPWR,li1,97.7500,24.1730,1.799996
TAP_TAPCELL_ROW_0_156,VPWR,li1,84.8700,24.1730,1.799996
TAP_TAPCELL_ROW_0_155,VPWR,li1,71.9900,24.1730,1.799997
TAP_TAPCELL_ROW_0_154,VPWR,li1,59.1100,24.1730,1.799998
TAP_TAPCELL_ROW_0_153,VPWR,li1,46.2300,24.1730,1.799999
TAP_TAPCELL_ROW_0_152,VPWR,li1,33.3500,24.1730,1.799999
PHY_EDGE_ROW_75_Left_151,VPWR,li1,20.9300,225.7600,1.799999
PHY_EDGE_ROW_74_Left_150,VPWR,li1,20.9300,225.7600,1.799999
PHY_EDGE_ROW_73_Left_149,VPWR,li1,20.9300,220.3200,1.800000
PHY_EDGE_ROW_72_Left_148,VPWR,li1,20.9300,220.3200,1.800000
PHY_EDGE_ROW_71_Left_147,VPWR,li1,20.9300,214.8800,1.800000
PHY_EDGE_ROW_70_Left_146,VPWR,li1,20.9300,214.8800,1.800000
PHY_EDGE_ROW_69_Left_145,VPWR,li1,20.9300,209.4400,1.799998
PHY_EDGE_ROW_68_Left_144,VPWR,li1,20.9300,209.4400,1.799998
PHY_EDGE_ROW_67_Left_143,VPWR,li1,20.9300,204.0000,1.799992
PHY_EDGE_ROW_66_Left_142,VPWR,li1,20.9300,204.0000,1.799992
PHY_EDGE_ROW_65_Left_141,VPWR,li1,20.9300,198.5600,1.799998
PHY_EDGE_ROW_64_Left_140,VPWR,li1,20.9300,198.5600,1.799998
PHY_EDGE_ROW_63_Left_139,VPWR,li1,20.9300,193.1200,1.799988
PHY_EDGE_ROW_62_Left_138,VPWR,li1,20.9300,193.1200,1.799988
PHY_EDGE_ROW_61_Left_137,VPWR,li1,20.9300,187.6800,1.799998
PHY_EDGE_ROW_60_Left_136,VPWR,li1,20.9300,187.6800,1.799998
PHY_EDGE_ROW_59_Left_135,VPWR,li1,20.9300,182.2400,1.799996
PHY_EDGE_ROW_58_Left_134,VPWR,li1,20.9300,182.2400,1.799996
PHY_EDGE_ROW_57_Left_133,VPWR,li1,20.9300,176.8000,1.799992
PHY_EDGE_ROW_56_Left_132,VPWR,li1,20.9300,176.8000,1.799992
PHY_EDGE_ROW_55_Left_131,VPWR,li1,20.9300,171.3600,1.799992
PHY_EDGE_ROW_54_Left_130,VPWR,li1,20.9300,171.3600,1.799992
PHY_EDGE_ROW_53_Left_129,VPWR,li1,20.9300,165.9200,1.799988
PHY_EDGE_ROW_52_Left_128,VPWR,li1,20.9300,165.9200,1.799988
PHY_EDGE_ROW_51_Left_127,VPWR,li1,20.9300,160.4800,1.799992
PHY_EDGE_ROW_50_Left_126,VPWR,li1,20.9300,160.4800,1.799992
PHY_EDGE_ROW_49_Left_125,VPWR,li1,20.9300,155.0400,1.799995
PHY_EDGE_ROW_48_Left_124,VPWR,li1,20.9300,155.0400,1.799995
PHY_EDGE_ROW_47_Left_123,VPWR,li1,20.9300,149.6000,1.799975
PHY_EDGE_ROW_46_Left_122,VPWR,li1,20.9300,149.6000,1.799975
PHY_EDGE_ROW_45_Left_121,VPWR,li1,20.9300,144.1600,1.799988
PHY_EDGE_ROW_44_Left_120,VPWR,li1,20.9300,144.1600,1.799988
PHY_EDGE_ROW_43_Left_119,VPWR,li1,20.9300,138.7200,1.799988
PHY_EDGE_ROW_42_Left_118,VPWR,li1,20.9300,138.7200,1.799988
PHY_EDGE_ROW_41_Left_117,VPWR,li1,20.9300,133.2800,1.799990
PHY_EDGE_ROW_40_Left_116,VPWR,li1,20.9300,133.2800,1.799990
PHY_EDGE_ROW_39_Left_115,VPWR,li1,20.9300,127.8400,1.799991
PHY_EDGE_ROW_38_Left_114,VPWR,li1,20.9300,127.8400,1.799991
PHY_EDGE_ROW_37_Left_113,VPWR,li1,20.9300,122.4000,1.799993
PHY_EDGE_ROW_36_Left_112,VPWR,li1,20.9300,122.4000,1.799993
PHY_EDGE_ROW_35_Left_111,VPWR,li1,20.9300,116.9600,1.799982
PHY_EDGE_ROW_34_Left_110,VPWR,li1,20.9300,116.9600,1.799982
PHY_EDGE_ROW_33_Left_109,VPWR,li1,20.9300,111.5200,1.799989
PHY_EDGE_ROW_32_Left_108,VPWR,li1,20.9300,111.5200,1.799989
PHY_EDGE_ROW_31_Left_107,VPWR,li1,20.9300,106.0800,1.799988
PHY_EDGE_ROW_30_Left_106,VPWR,li1,20.9300,106.0800,1.799988
PHY_EDGE_ROW_29_Left_105,VPWR,li1,20.9300,100.6400,1.799986
PHY_EDGE_ROW_28_Left_104,VPWR,li1,20.9300,100.6400,1.799986
PHY_EDGE_ROW_27_Left_103,VPWR,li1,20.9300,95.2000,1.799990
PHY_EDGE_ROW_26_Left_102,VPWR,li1,20.9300,95.2000,1.799990
PHY_EDGE_ROW_25_Left_101,VPWR,li1,20.9300,89.7600,1.799993
PHY_EDGE_ROW_24_Left_100,VPWR,li1,20.9300,89.7600,1.799993
PHY_EDGE_ROW_23_Left_99,VPWR,li1,20.9300,84.3200,1.799990
PHY_EDGE_ROW_22_Left_98,VPWR,li1,20.9300,84.3200,1.799990
PHY_EDGE_ROW_21_Left_97,VPWR,li1,20.9300,78.8800,1.799993
PHY_EDGE_ROW_20_Left_96,VPWR,li1,20.9300,78.8800,1.799993
PHY_EDGE_ROW_19_Left_95,VPWR,li1,20.9300,73.4400,1.799989
PHY_EDGE_ROW_18_Left_94,VPWR,li1,20.9300,73.4400,1.799989
PHY_EDGE_ROW_17_Left_93,VPWR,li1,20.9300,68.0000,1.799985
PHY_EDGE_ROW_16_Left_92,VPWR,li1,20.9300,68.0000,1.799985
PHY_EDGE_ROW_15_Left_91,VPWR,li1,20.9300,62.5600,1.799994
PHY_EDGE_ROW_14_Left_90,VPWR,li1,20.9300,62.5600,1.799994
PHY_EDGE_ROW_13_Left_89,VPWR,li1,20.9300,57.1200,1.799993
PHY_EDGE_ROW_12_Left_88,VPWR,li1,20.9300,57.1200,1.799993
PHY_EDGE_ROW_11_Left_87,VPWR,li1,20.9300,51.6800,1.799996
PHY_EDGE_ROW_10_Left_86,VPWR,li1,20.9300,51.6800,1.799996
PHY_EDGE_ROW_9_Left_85,VPWR,li1,20.9300,46.2400,1.799997
PHY_EDGE_ROW_8_Left_84,VPWR,li1,20.9300,46.2400,1.799997
PHY_EDGE_ROW_7_Left_83,VPWR,li1,20.9300,40.8000,1.800000
PHY_EDGE_ROW_6_Left_82,VPWR,li1,20.9300,40.8000,1.800000
PHY_EDGE_ROW_5_Left_81,VPWR,li1,20.9300,35.3600,1.800000
PHY_EDGE_ROW_4_Left_80,VPWR,li1,20.9300,35.3600,1.800000
PHY_EDGE_ROW_3_Left_79,VPWR,li1,20.9300,29.9200,1.800000
PHY_EDGE_ROW_2_Left_78,VPWR,li1,20.9300,29.9200,1.800000
PHY_EDGE_ROW_1_Left_77,VPWR,li1,20.9300,24.4800,1.799999
PHY_EDGE_ROW_0_Left_76,VPWR,li1,20.9300,24.4800,1.799999
PHY_EDGE_ROW_75_Right_75,VPWR,li1,229.3100,225.7600,1.799999
PHY_EDGE_ROW_74_Right_74,VPWR,li1,229.3100,225.7600,1.799999
PHY_EDGE_ROW_73_Right_73,VPWR,li1,229.3100,220.3200,1.800000
PHY_EDGE_ROW_72_Right_72,VPWR,li1,229.3100,220.3200,1.800000
PHY_EDGE_ROW_71_Right_71,VPWR,li1,229.3100,214.8800,1.800000
PHY_EDGE_ROW_70_Right_70,VPWR,li1,229.3100,214.8800,1.800000
PHY_EDGE_ROW_69_Right_69,VPWR,li1,229.3100,209.4400,1.799996
PHY_EDGE_ROW_68_Right_68,VPWR,li1,229.3100,209.4400,1.799996
PHY_EDGE_ROW_67_Right_67,VPWR,li1,229.3100,204.0000,1.799988
PHY_EDGE_ROW_66_Right_66,VPWR,li1,229.3100,204.0000,1.799988
PHY_EDGE_ROW_65_Right_65,VPWR,li1,229.3100,198.5600,1.799997
PHY_EDGE_ROW_64_Right_64,VPWR,li1,229.3100,198.5600,1.799997
PHY_EDGE_ROW_63_Right_63,VPWR,li1,229.3100,193.1200,1.799987
PHY_EDGE_ROW_62_Right_62,VPWR,li1,229.3100,193.1200,1.799987
PHY_EDGE_ROW_61_Right_61,VPWR,li1,229.3100,187.6800,1.799998
PHY_EDGE_ROW_60_Right_60,VPWR,li1,229.3100,187.6800,1.799998
PHY_EDGE_ROW_59_Right_59,VPWR,li1,229.3100,182.2400,1.799994
PHY_EDGE_ROW_58_Right_58,VPWR,li1,229.3100,182.2400,1.799994
PHY_EDGE_ROW_57_Right_57,VPWR,li1,229.3100,176.8000,1.799984
PHY_EDGE_ROW_56_Right_56,VPWR,li1,229.3100,176.8000,1.799984
PHY_EDGE_ROW_55_Right_55,VPWR,li1,229.3100,171.3600,1.799985
PHY_EDGE_ROW_54_Right_54,VPWR,li1,229.3100,171.3600,1.799985
PHY_EDGE_ROW_53_Right_53,VPWR,li1,229.3100,165.9200,1.799968
PHY_EDGE_ROW_52_Right_52,VPWR,li1,229.3100,165.9200,1.799968
PHY_EDGE_ROW_51_Right_51,VPWR,li1,229.3100,160.4800,1.799984
PHY_EDGE_ROW_50_Right_50,VPWR,li1,229.3100,160.4800,1.799984
PHY_EDGE_ROW_49_Right_49,VPWR,li1,229.3100,155.0400,1.799979
PHY_EDGE_ROW_48_Right_48,VPWR,li1,229.3100,155.0400,1.799979
PHY_EDGE_ROW_47_Right_47,VPWR,li1,229.3100,149.6000,1.799984
PHY_EDGE_ROW_46_Right_46,VPWR,li1,229.3100,149.6000,1.799984
PHY_EDGE_ROW_45_Right_45,VPWR,li1,229.3100,144.1600,1.799981
PHY_EDGE_ROW_44_Right_44,VPWR,li1,229.3100,144.1600,1.799981
PHY_EDGE_ROW_43_Right_43,VPWR,li1,229.3100,138.7200,1.799971
PHY_EDGE_ROW_42_Right_42,VPWR,li1,229.3100,138.7200,1.799971
PHY_EDGE_ROW_41_Right_41,VPWR,li1,229.3100,133.2800,1.799987
PHY_EDGE_ROW_40_Right_40,VPWR,li1,229.3100,133.2800,1.799987
PHY_EDGE_ROW_39_Right_39,VPWR,li1,229.3100,127.8400,1.799974
PHY_EDGE_ROW_38_Right_38,VPWR,li1,229.3100,127.8400,1.799974
PHY_EDGE_ROW_37_Right_37,VPWR,li1,229.3100,122.4000,1.799993
PHY_EDGE_ROW_36_Right_36,VPWR,li1,229.3100,122.4000,1.799993
PHY_EDGE_ROW_35_Right_35,VPWR,li1,229.3100,116.9600,1.799981
PHY_EDGE_ROW_34_Right_34,VPWR,li1,229.3100,116.9600,1.799981
PHY_EDGE_ROW_33_Right_33,VPWR,li1,229.3100,111.5200,1.799969
PHY_EDGE_ROW_32_Right_32,VPWR,li1,229.3100,111.5200,1.799969
PHY_EDGE_ROW_31_Right_31,VPWR,li1,229.3100,106.0800,1.799972
PHY_EDGE_ROW_30_Right_30,VPWR,li1,229.3100,106.0800,1.799972
PHY_EDGE_ROW_29_Right_29,VPWR,li1,229.3100,100.6400,1.799988
PHY_EDGE_ROW_28_Right_28,VPWR,li1,229.3100,100.6400,1.799988
PHY_EDGE_ROW_27_Right_27,VPWR,li1,229.3100,95.2000,1.799982
PHY_EDGE_ROW_26_Right_26,VPWR,li1,229.3100,95.2000,1.799982
PHY_EDGE_ROW_25_Right_25,VPWR,li1,229.3100,89.7600,1.799985
PHY_EDGE_ROW_24_Right_24,VPWR,li1,229.3100,89.7600,1.799985
PHY_EDGE_ROW_23_Right_23,VPWR,li1,229.3100,84.3200,1.799967
PHY_EDGE_ROW_22_Right_22,VPWR,li1,229.3100,84.3200,1.799967
PHY_EDGE_ROW_21_Right_21,VPWR,li1,229.3100,78.8800,1.799988
PHY_EDGE_ROW_20_Right_20,VPWR,li1,229.3100,78.8800,1.799988
PHY_EDGE_ROW_19_Right_19,VPWR,li1,229.3100,73.4400,1.799981
PHY_EDGE_ROW_18_Right_18,VPWR,li1,229.3100,73.4400,1.799981
PHY_EDGE_ROW_17_Right_17,VPWR,li1,229.3100,68.0000,1.799969
PHY_EDGE_ROW_16_Right_16,VPWR,li1,229.3100,68.0000,1.799969
PHY_EDGE_ROW_15_Right_15,VPWR,li1,229.3100,62.5600,1.799992
PHY_EDGE_ROW_14_Right_14,VPWR,li1,229.3100,62.5600,1.799992
PHY_EDGE_ROW_13_Right_13,VPWR,li1,229.3100,57.1200,1.799987
PHY_EDGE_ROW_12_Right_12,VPWR,li1,229.3100,57.1200,1.799987
PHY_EDGE_ROW_11_Right_11,VPWR,li1,229.3100,51.6800,1.799995
PHY_EDGE_ROW_10_Right_10,VPWR,li1,229.3100,51.6800,1.799995
PHY_EDGE_ROW_9_Right_9,VPWR,li1,229.3100,46.2400,1.799998
PHY_EDGE_ROW_8_Right_8,VPWR,li1,229.3100,46.2400,1.799998
PHY_EDGE_ROW_7_Right_7,VPWR,li1,229.3100,40.8000,1.800000
PHY_EDGE_ROW_6_Right_6,VPWR,li1,229.3100,40.8000,1.800000
PHY_EDGE_ROW_5_Right_5,VPWR,li1,229.3100,35.3600,1.800000
PHY_EDGE_ROW_4_Right_4,VPWR,li1,229.3100,35.3600,1.800000
PHY_EDGE_ROW_3_Right_3,VPWR,li1,229.3100,29.9200,1.800000
PHY_EDGE_ROW_2_Right_2,VPWR,li1,229.3100,29.9200,1.800000
PHY_EDGE_ROW_1_Right_1,VPWR,li1,229.3100,24.4800,1.799999
PHY_EDGE_ROW_0_Right_0,VPWR,li1,229.3100,24.4800,1.799999
_1924_,VPWR,li1,106.2600,78.8800,1.799980
_1923_,VPWR,li1,114.5400,111.5200,1.799949
_1922_,VPWR,li1,121.9000,84.3200,1.799947
_1921_,VPWR,li1,143.5200,89.7600,1.799947
_1920_,VPWR,li1,194.1200,106.0800,1.799977
_1919_,VPWR,li1,191.8200,73.4400,1.799983
_1918_,VPWR,li1,178.9400,68.0000,1.799971
_1917_,VPWR,li1,151.3400,84.3200,1.799960
_1916_,VPWR,li1,191.8200,133.2800,1.799988
_1915_,VPWR,li1,157.3200,122.4000,1.799983
_1914_,VPWR,li1,200.1000,165.9200,1.799975
_1913_,VPWR,li1,196.8800,182.2400,1.799994
_1912_,VPWR,li1,185.3800,182.2400,1.799993
_1911_,VPWR,li1,196.8800,116.9600,1.799986
_1910_,VPWR,li1,154.1000,182.2400,1.799986
_1909_,VPWR,li1,140.3000,138.7200,1.799960
_1908_,VPWR,li1,129.2600,116.9600,1.799949
_1907_,VPWR,li1,90.1600,187.6800,1.799991
_1906_,VPWR,li1,114.5400,133.2800,1.799936
_1905_,VPWR,li1,127.4200,176.8000,1.799964
_1904_,VPWR,li1,142.6000,182.2400,1.799985
_1903_,VPWR,li1,86.4800,149.6000,1.799927
_1902_,VPWR,li1,109.4800,176.8000,1.799966
_1901_,VPWR,li1,79.1200,182.2400,1.799986
_1900_,VPWR,li1,37.2600,182.2400,1.799995
_1899_,VPWR,li1,42.3200,144.1600,1.799980
_1898_,VPWR,li1,38.1800,165.9200,1.799988
_1897_,VPWR,li1,65.3200,133.2800,1.799966
_1896_,VPWR,li1,79.1200,111.5200,1.799953
_1895_,VPWR,li1,50.1400,95.2000,1.799980
_1894_,VPWR,li1,50.1400,78.8800,1.799987
_1893_,VPWR,li1,83.2600,78.8800,1.799980
_1892_,VPWR,li1,117.3000,89.7600,1.799952
_1891_,VPWR,li1,110.8600,100.6400,1.799958
_1890_,VPWR,li1,140.3000,84.3200,1.799954
_1889_,VPWR,li1,156.4000,106.0800,1.799942
_1888_,VPWR,li1,186.7600,106.0800,1.799969
_1887_,VPWR,li1,187.2200,84.3200,1.799980
_1886_,VPWR,li1,177.5600,84.3200,1.799973
_1885_,VPWR,li1,168.3600,84.3200,1.799968
_1884_,VPWR,li1,184.0000,144.1600,1.799982
_1883_,VPWR,li1,171.1200,116.9600,1.799973
_1882_,VPWR,li1,195.9600,149.6000,1.799984
_1881_,VPWR,li1,195.0400,171.3600,1.799989
_1880_,VPWR,li1,191.8200,193.1200,1.799987
_1879_,VPWR,li1,186.7600,116.9600,1.799984
_1878_,VPWR,li1,169.7400,187.6800,1.799995
_1877_,VPWR,li1,144.9000,127.8400,1.799950
_1876_,VPWR,li1,144.9000,116.9600,1.799956
_1875_,VPWR,li1,93.8400,193.1200,1.799950
_1874_,VPWR,li1,119.6000,116.9600,1.799946
_1873_,VPWR,li1,129.7200,193.1200,1.799958
_1872_,VPWR,li1,153.1800,193.1200,1.799965
_1871_,VPWR,li1,101.6600,149.6000,1.799932
_1870_,VPWR,li1,118.2200,193.1200,1.799954
_1869_,VPWR,li1,79.5800,165.9200,1.799947
_1868_,VPWR,li1,43.2400,193.1200,1.799980
_1867_,VPWR,li1,45.5400,127.8400,1.799984
_1866_,VPWR,li1,50.1400,165.9200,1.799974
_1865_,VPWR,li1,79.5800,127.8400,1.799964
_1864_,VPWR,li1,92.9200,106.0800,1.799944
_1863_,VPWR,li1,42.3200,78.8800,1.799990
_1862_,VPWR,li1,63.9400,84.3200,1.799968
_1861_,VPWR,li1,97.0600,84.3200,1.799947
_1860_,VPWR,li1,101.6600,95.2000,1.799970
_1859_,VPWR,li1,122.8200,95.2000,1.799971
_1858_,VPWR,li1,135.7000,89.7600,1.799948
_1857_,VPWR,li1,142.1400,106.0800,1.799935
_1856_,VPWR,li1,179.4000,106.0800,1.799958
_1855_,VPWR,li1,186.7600,95.2000,1.799988
_1854_,VPWR,li1,179.4000,95.2000,1.799985
_1853_,VPWR,li1,166.9800,89.7600,1.799962
_1852_,VPWR,li1,178.9400,133.2800,1.799977
_1851_,VPWR,li1,167.4400,127.8400,1.799963
_1850_,VPWR,li1,184.4600,149.6000,1.799980
_1849_,VPWR,li1,183.5400,165.9200,1.799977
_1848_,VPWR,li1,172.5000,165.9200,1.799967
_1847_,VPWR,li1,179.8600,127.8400,1.799974
_1846_,VPWR,li1,166.0600,160.4800,1.799972
_1845_,VPWR,li1,157.7800,144.1600,1.799970
_1844_,VPWR,li1,132.4800,127.8400,1.799949
_1843_,VPWR,li1,110.8600,144.1600,1.799956
_1842_,VPWR,li1,127.4200,138.7200,1.799954
_1841_,VPWR,li1,127.8800,160.4800,1.799954
_1840_,VPWR,li1,135.7000,155.0400,1.799967
_1839_,VPWR,li1,106.2600,155.0400,1.799972
_1838_,VPWR,li1,113.1600,160.4800,1.799957
_1837_,VPWR,li1,80.5000,155.0400,1.799978
_1836_,VPWR,li1,65.7800,160.4800,1.799974
_1835_,VPWR,li1,65.7800,144.1600,1.799959
_1834_,VPWR,li1,67.6200,155.0400,1.799981
_1833_,VPWR,li1,80.5000,138.7200,1.799956
_1832_,VPWR,li1,76.3600,106.0800,1.799956
_1831_,VPWR,li1,63.0200,95.2000,1.799976
_1830_,VPWR,li1,75.9000,84.3200,1.799960
_1829_,VPWR,li1,82.8000,89.7600,1.799967
_1828_,VPWR,li1,27.1400,106.0800,1.799988
_1827_,VPWR,li1,39.5600,111.5200,1.799987
_1826_,VPWR,li1,43.2400,122.4000,1.799991
_1825_,VPWR,li1,26.6800,116.9600,1.799982
_1824_,VPWR,li1,26.6800,122.4000,1.799993
_1823_,VPWR,li1,28.0600,100.6400,1.799986
_1822_,VPWR,li1,31.2800,89.7600,1.799993
_1821_,VPWR,li1,28.9800,84.3200,1.799990
_1820_,VPWR,li1,30.8200,73.4400,1.799989
_1819_,VPWR,li1,26.6800,68.0000,1.799985
_1818_,VPWR,li1,37.7200,78.8800,1.799992
_1817_,VPWR,li1,102.1200,57.1200,1.799960
_1816_,VPWR,li1,115.4600,57.1200,1.799958
_1815_,VPWR,li1,129.2600,57.1200,1.799957
_1814_,VPWR,li1,155.9400,62.5600,1.799978
_1813_,VPWR,li1,224.4800,100.6400,1.799988
_1812_,VPWR,li1,222.6400,84.3200,1.799967
_1811_,VPWR,li1,217.5800,68.0000,1.799969
_1810_,VPWR,li1,167.4400,57.1200,1.799975
_1809_,VPWR,li1,217.1200,144.1600,1.799981
_1808_,VPWR,li1,216.6600,127.8400,1.799975
_1807_,VPWR,li1,222.1800,160.4800,1.799984
_1806_,VPWR,li1,222.1800,176.8000,1.799984
_1805_,VPWR,li1,179.8600,209.4400,1.799991
_1804_,VPWR,li1,223.1000,116.9600,1.799981
_1803_,VPWR,li1,158.2400,209.4400,1.799984
_1802_,VPWR,li1,153.1800,160.4800,1.799962
_1801_,VPWR,li1,143.5200,57.1200,1.799960
_1800_,VPWR,li1,102.1200,209.4400,1.799981
_1799_,VPWR,li1,102.1200,127.8400,1.799955
_1798_,VPWR,li1,132.4800,209.4400,1.799980
_1797_,VPWR,li1,144.9000,209.4400,1.799981
_1796_,VPWR,li1,88.7800,204.0000,1.799951
_1795_,VPWR,li1,113.1600,209.4400,1.799980
_1794_,VPWR,li1,75.9000,198.5600,1.799989
_1793_,VPWR,li1,51.5200,193.1200,1.799972
_1792_,VPWR,li1,25.3000,138.7200,1.799988
_1791_,VPWR,li1,25.3000,149.6000,1.799975
_1790_,VPWR,li1,88.7800,138.7200,1.799951
_1789_,VPWR,li1,75.9000,57.1200,1.799969
_1788_,VPWR,li1,50.1400,51.6800,1.799991
_1787_,VPWR,li1,60.7200,51.6800,1.799989
_1786_,VPWR,li1,80.9600,57.1200,1.799966
_1785_,VPWR,li1,104.4200,51.6800,1.799983
_1784_,VPWR,li1,117.3000,51.6800,1.799983
_1783_,VPWR,li1,131.5600,46.2400,1.799987
_1782_,VPWR,li1,155.4800,51.6800,1.799987
_1781_,VPWR,li1,218.0400,95.2000,1.799982
_1780_,VPWR,li1,217.5800,78.8800,1.799988
_1779_,VPWR,li1,213.4400,57.1200,1.799988
_1778_,VPWR,li1,168.3600,51.6800,1.799989
_1777_,VPWR,li1,222.6400,138.7200,1.799971
_1776_,VPWR,li1,224.0200,127.8400,1.799974
_1775_,VPWR,li1,222.6400,155.0400,1.799979
_1774_,VPWR,li1,220.3400,171.3600,1.799985
_1773_,VPWR,li1,184.0000,204.0000,1.799979
_1772_,VPWR,li1,218.9600,106.0800,1.799972
_1771_,VPWR,li1,168.3600,204.0000,1.799963
_1770_,VPWR,li1,143.0600,160.4800,1.799955
_1769_,VPWR,li1,143.5200,46.2400,1.799988
_1768_,VPWR,li1,95.6800,209.4400,1.799983
_1767_,VPWR,li1,104.8800,122.4000,1.799977
_1766_,VPWR,li1,130.6400,204.0000,1.799938
_1765_,VPWR,li1,153.1800,204.0000,1.799948
_1764_,VPWR,li1,83.2600,193.1200,1.799949
_1763_,VPWR,li1,117.7600,204.0000,1.799936
_1762_,VPWR,li1,69.4600,193.1200,1.799956
_1761_,VPWR,li1,59.3400,187.6800,1.799994
_1760_,VPWR,li1,31.7400,138.7200,1.799989
_1759_,VPWR,li1,32.2000,149.6000,1.799976
_1758_,VPWR,li1,89.7000,127.8400,1.799958
_1757_,VPWR,li1,75.9000,46.2400,1.799989
_1756_,VPWR,li1,40.4800,57.1200,1.799989
_1755_,VPWR,li1,63.4800,46.2400,1.799991
_1754_,VPWR,li1,91.0800,57.1200,1.799962
_1753_,VPWR,li1,184.4600,171.3600,1.799987
_1752_,VPWR,li1,178.9400,193.1200,1.799975
_1751_,VPWR,li1,179.4000,122.4000,1.799990
_1750_,VPWR,li1,158.2400,198.5600,1.799988
_1749_,VPWR,li1,155.4800,133.2800,1.799955
_1748_,VPWR,li1,147.2000,122.4000,1.799981
_1747_,VPWR,li1,101.2000,198.5600,1.799987
_1746_,VPWR,li1,127.8800,127.8400,1.799950
_1745_,VPWR,li1,126.9600,198.5600,1.799985
_1744_,VPWR,li1,140.3000,198.5600,1.799985
_1743_,VPWR,li1,91.5400,160.4800,1.799964
_1742_,VPWR,li1,114.5400,198.5600,1.799986
_1741_,VPWR,li1,68.0800,165.9200,1.799956
_1740_,VPWR,li1,29.4400,176.8000,1.799992
_1739_,VPWR,li1,34.9600,127.8400,1.799991
_1738_,VPWR,li1,31.7400,160.4800,1.799992
_1737_,VPWR,li1,72.2200,122.4000,1.799982
_1736_,VPWR,li1,81.4200,116.9600,1.799947
_1735_,VPWR,li1,39.5600,100.6400,1.799984
_1734_,VPWR,li1,56.5800,89.7600,1.799981
_1733_,VPWR,li1,92.0000,95.2000,1.799971
